Price,Close,High,Low,Open,Volume
2011-12-02,11.727473258972168,11.845740974290901,11.693768466829388,11.7313851138264,379055600
2011-12-05,11.827083587646484,11.929402548177155,11.748238972703762,11.841528844263248,357210000
2011-12-06,11.765089988708496,11.875835339709413,11.717843974756736,11.812036265217593,283598000
2011-12-07,11.709115982055664,11.764789197400052,11.638997511604817,11.734394374906351,304746400
2011-12-08,11.756367683410645,11.902020851911178,11.743427538793897,11.78014177385879,376356400
2011-12-09,11.845439910888672,11.85807950958689,11.76749772788046,11.82226851865375,296993200
2011-12-12,11.791876792907715,11.853869424209297,11.719953447527127,11.787061706424351,301067200
2011-12-13,11.700689315795898,11.899007010026692,11.649229301033806,11.826781539730897,338928800
2011-12-14,11.441286087036133,11.657659618895282,11.365751425838166,11.637195501082296,406887600
2011-12-15,11.403668403625488,11.54811777262332,11.384709403854878,11.53577951625584,256200000
2011-12-16,11.466261863708496,11.560454968154065,11.422626355207107,11.446400438907473,421478400
2011-12-19,11.502077102661133,11.58152443280495,11.450014375076751,11.509901619214958,235530400
2011-12-20,11.915558815002441,11.920073359350782,11.654045516512943,11.669091854778937,337215200
2011-12-21,11.930606842041016,11.956186583293901,11.796990623241584,11.93782866707996,262948000
2011-12-22,11.99380111694336,12.01125579970343,11.920072138386361,11.947155383773898,202358800
2011-12-23,12.137651443481445,12.145475958299128,12.022091789239168,12.028110646791232,269399200
2011-12-27,12.233948707580566,12.310988464191471,12.128319784171431,12.13072813037528,265076000
2011-12-28,12.116884231567383,12.285708730580035,12.077762469314566,12.244782115027986,228662000
2011-12-29,12.191516876220703,12.207467248782075,12.052786644540385,12.13975631410558,215978000
2011-12-30,12.187908172607422,12.22642805885275,12.142467001700968,12.14306808389376,179662000
2012-01-03,12.375391006469727,12.413610351104596,12.3082827520217,12.320320467432023,302220800
2012-01-04,12.441893577575684,12.479210483957647,12.316704589862319,12.338371667401766,260022000
2012-01-05,12.580028533935547,12.595676761859666,12.418726346560579,12.48734052728779,271269600
2012-01-06,12.711533546447754,12.722066143129268,12.615836142495032,12.632387595447591,318292800
2012-01-09,12.69137191772461,12.872535489799214,12.679936089784217,12.804825359642695,394024400
2012-01-10,12.736811637878418,12.819870245282601,12.684448393144756,12.817161358231909,258196400
2012-01-11,12.716048240661621,12.725076525745378,12.618545172514095,12.719960095738411,215084800
2012-01-12,12.681142807006836,12.726583981105428,12.601695485820738,12.707926324243628,212587200
2012-01-13,12.633593559265137,12.652853903900203,12.598986332877713,12.630284392909696,226021600
2012-01-17,12.780750274658203,12.819571500334185,12.728387022588272,12.76570313222842,242897200
2012-01-18,12.913464546203613,12.924297686247739,12.82890160627902,12.84876303268141,276791200
2012-01-19,12.87253475189209,12.98147283957881,12.835218645390352,12.944759422309284,261738400
2012-01-20,12.648337364196777,12.86501138565704,12.631785909929077,12.864710844612416,413974400
2012-01-23,12.862306594848633,12.893604657957683,12.708528381670462,12.719662867714392,306062400
2012-01-24,12.651646614074707,12.7927859753039,12.625766336754168,12.7927859753039,547638000
2012-01-25,13.441605567932129,13.676034021244396,13.353431321825681,13.675733480187183,958314000
2012-01-26,13.380517959594727,13.505706183961099,13.335678674343587,13.492766845064097,323985200
2012-01-27,13.460265159606934,13.496377501074706,13.354637022875526,13.371789561397291,299709200
2012-01-30,13.632699966430664,13.659483478507124,13.403387137952949,13.413016505646084,379341200
2012-01-31,13.737127304077148,13.7900916504305,13.634507778086926,13.71034378618977,391683600
2012-02-01,13.728399276733398,13.812661679876829,13.709140538690184,13.795207795611677,270046000
2012-02-02,13.696200370788574,13.757891658596217,13.661893682510811,13.719673114267293,186796400
2012-02-03,13.833429336547852,13.843059511242897,13.709444051693152,13.761807323011462,286599600
2012-02-06,13.962529182434082,13.992924017198533,13.788890331548338,13.79430650081421,249412800
2012-02-07,14.108778953552246,14.136465691742456,13.980880269789727,14.001043839612352,316223600
2012-02-08,14.34501838684082,14.348327553383424,14.13496425921314,14.159039691368664,407890000
2012-02-09,14.841259956359863,14.948995092710902,14.461779436179084,14.467798293559438,884214800
2012-02-10,14.848782539367676,14.975175325016144,14.702226180499139,14.774753007272768,631302000
2012-02-13,15.125041007995605,15.162055770496725,14.959224322157915,15.032652765089228,517216000
2012-02-14,15.331483840942383,15.334492465968879,15.106986091569567,15.187034481897891,460398400
2012-02-15,14.976680755615234,15.837957487759624,14.953206409940512,15.47593248369929,1506120000
2012-02-16,15.11330795288086,15.193959045661098,14.644449345298733,14.791005730048987,944552000
2012-02-17,15.110595703125,15.280624784420455,15.055824912139993,15.14038783765034,535805200
2012-02-21,15.493692398071289,15.493692398071287,15.170787472443257,15.253846111949798,605595200
2012-02-22,15.439217567443848,15.51294655276002,15.31974527139048,15.440421338779037,483302400
2012-02-23,15.540034294128418,15.583370072485124,15.33268985571589,15.500611978918819,568027600
2012-02-24,15.721199989318848,15.735945791838255,15.607748115133834,15.638744033105418,415072000
2012-02-27,15.822014808654785,15.904470765587861,15.536727322849629,15.688097205858789,547582000
2012-02-28,16.11241912841797,16.11241912841797,15.824724077503328,15.888221838856719,600387200
2012-02-29,16.323974609375,16.479560102706838,16.12114468989647,16.29749323743259,952011200
2012-03-01,16.385059356689453,16.49761117679915,16.2135259534779,16.496405798251335,683270000
2012-03-02,16.406421661376953,16.455171976391846,16.326371693017027,16.378133846305015,431712400
2012-03-05,16.044702529907227,16.475641440219455,15.829230663993972,16.413649623975537,809124400
2012-03-06,15.95743179321289,16.060652390248258,15.534917625576936,15.758814310568672,810238800
2012-03-07,15.970373153686523,16.18373644144655,15.747980775553593,16.154244841527927,798520800
2012-03-08,16.310434341430664,16.340527028993915,16.013409679289072,16.090750007793595,516457200
2012-03-09,16.4061222076416,16.483462490983577,16.344128800273868,16.377231701566306,418919200
2012-03-12,16.61166763305664,16.61166763305664,16.461197800685195,16.520783687158442,407282400
2012-03-13,17.096174240112305,17.09858178323308,16.724517404907882,16.778386584028148,690855200
2012-03-14,17.74258041381836,17.89726100051427,17.315852347896694,17.39560179090029,1418844000
2012-03-15,17.621606826782227,18.056459217539413,17.410651103832905,18.044421503059716,1159718000
2012-03-16,17.621910095214844,17.731149558475092,17.394101536735754,17.596330349779358,825487600
2012-03-19,18.089265823364258,18.10942779446012,17.726638027403276,18.00711041176774,901236000
2012-03-20,18.235517501831055,18.26380372024684,17.79976187844984,18.041412970981714,816662000
2012-03-21,18.131393432617188,18.346563176444345,18.0985926669987,18.138616061883173,644042000
2012-03-22,18.036300659179688,18.19158399096605,17.921643416060107,17.989353563838076,623870800
2012-03-23,17.937288284301758,18.110326002756914,17.887633116009162,18.070903694916122,430488800
2012-03-26,18.266206741333008,18.271323974125085,17.913511435599812,18.049833295730757,595742000
2012-03-27,18.491912841796875,18.54608094551953,18.238524597047952,18.242135911107553,607129600
2012-03-28,18.586414337158203,18.70167268038713,18.366429449113216,18.60928439536287,655460400
2012-03-29,18.352882385253906,18.554510098912818,18.27373721958388,18.44075609990868,608238400
2012-03-30,18.04261589050293,18.373945529968697,17.994164493553157,18.32007796531664,731038000
2012-04-02,18.61680030822754,18.621012704152033,18.067591309790892,18.111227617210194,598351600
2012-04-03,18.938499450683594,19.02547152312997,18.733562615315822,18.87770980514702,834559600
2012-04-04,18.787731170654297,18.834376103109097,18.567746385497145,18.78893494195322,572980800
2012-04-05,19.06971549987793,19.099207102589478,18.760352605363323,18.86808776046773,641298000
2012-04-09,19.146451950073242,19.255090329026853,18.81752979494177,18.8425068504971,597536800
2012-04-10,18.91201400756836,19.380269680223194,18.83858558313535,19.257788792514937,889725200
2012-04-11,18.844614028930664,19.165712475179035,18.758545161504507,19.14555050588019,696614800
2012-04-12,18.741384506225586,18.998986711438572,18.67307169867533,18.80849354262292,614336800
2012-04-13,18.213546752929688,18.79947002968402,18.16178618960227,18.781713999638644,859644800
2012-04-16,17.45819854736328,18.365519139979252,17.40162289882992,18.358899200876106,1050786800
2012-04-17,18.34805679321289,18.357084270947055,17.21082120977449,17.42237951564225,1025528000
2012-04-18,18.30714225769043,18.665557628240194,18.137714212475615,18.469045524801512,954531200
2012-04-19,17.678180694580078,18.198499198490406,17.59030699491305,18.062776793971402,834719200
2012-04-20,17.243038177490234,17.894264392294122,17.1659983734265,17.79676046337082,1030985200
2012-04-23,17.20451545715332,17.35408210795553,16.750704697440252,17.171714681581957,966529200
2012-04-24,16.860843658447266,17.083837131689613,16.70194901613937,16.930961347588212,1076149200
2012-04-25,18.357101440429688,18.597851012612047,18.2367274579246,18.52683007364305,905777600
2012-04-26,18.287878036499023,18.498232665593694,18.120256487841363,18.485592262508316,536068400
2012-04-27,18.146442413330078,18.242141461441122,18.07120909162169,18.20873800160503,406722400
2012-04-30,17.574060440063477,18.00801125161297,17.54456884018372,17.98995467806261,506144800
2012-05-01,17.518386840820312,17.958655414665895,17.49130278589425,17.601746007497866,610999200
2012-05-02,17.634246826171875,17.67697991190373,17.41998031533338,17.461509629535158,427389200
2012-05-03,17.509061813354492,17.797359535766347,17.46332009190215,17.77027547371952,390549600
2012-05-04,17.010408401489258,17.404935309488792,17.008000858244486,17.36641622474417,529992400
2012-05-07,17.137706756591797,17.236714976963345,16.889434049193646,16.89755991053704,460118400
2012-05-08,17.098583221435547,17.1984930550081,16.814198996853186,17.140713622421163,497252000
2012-05-09,17.12866973876953,17.273120678986174,16.877991210967807,16.96375790201534,480704000
2012-05-10,17.169004440307617,17.33030665669055,17.10641151735467,17.291184874465912,333200000
2012-05-11,17.054338455200195,17.28786523522002,16.98331756499782,17.002878444261295,399546000
2012-05-14,16.798843383789062,17.07841240318967,16.78018573453024,16.92975068393806,352626400
2012-05-15,16.646875381469727,16.94931613430742,16.60414229766149,16.896051255463817,476336000
2012-05-16,16.433515548706055,16.75882802764372,16.28184352535624,16.673361842147003,560896000
2012-05-17,15.95322036743164,16.476247079765113,15.95322036743164,16.41034178929777,717220000
2012-05-18,15.961044311523438,16.353163679129626,15.714277555826797,16.068779461752815,732292400
2012-05-21,16.89093017578125,16.898755492178704,16.071481814398926,16.085025445797847,631106000
2012-05-22,16.761228561401367,17.270110390896804,16.629117482084197,17.139804164830483,694870400
2012-05-23,17.17020034790039,17.237609928325217,16.648678124427708,16.777176281061855,584897600
2012-05-24,17.012514114379883,17.348961025067357,16.889430484283107,17.33000122165866,496230000
2012-05-25,16.921329498291016,17.02846355658251,16.806371728691946,16.990545557223506,328507200
2012-05-29,17.221668243408203,17.273730975007258,17.012218366657827,17.18044106581424,380508800
2012-05-30,17.429304122924805,17.45398062746051,17.049823712513405,17.12927099978144,529429600
2012-05-31,17.385969161987305,17.49942096938434,17.197282466178574,17.47654931901719,491674400
2012-06-01,16.8822021484375,17.233094198887542,16.86805904310582,17.128067177260274,520987600
2012-06-04,16.98151397705078,17.078114618565845,16.50633769397848,16.89755373824952,556995600
2012-06-05,16.937583923339844,17.04712555256978,16.802163610553166,16.890638429196727,388214400
2012-06-06,17.19728660583496,17.26920913214792,17.017927887281186,17.086240706680357,401455600
2012-06-07,17.205114364624023,17.373637573406004,17.168400133038,17.372735950051087,379766800
2012-06-08,17.463912963867188,17.471738280512607,17.12325373881146,17.201497262238362,347516400
2012-06-11,17.18856430053711,17.710085124478947,17.172312579185537,17.68661238018111,591264800
2012-06-12,17.338729858398438,17.352572428774163,17.05404509572182,17.287571974080578,435380400
2012-06-13,17.218360900878906,17.408552055031674,17.16479385055812,17.289381841583246,293580000
2012-06-14,17.199392318725586,17.258677657594994,17.070894143204395,17.1906653779844,345573200
2012-06-15,17.277631759643555,17.29237755381251,17.13980237957427,17.1834386801172,335255200
2012-06-18,17.628219604492188,17.691717317197284,17.16447849455541,17.182234517992246,440412000
2012-06-19,17.677278518676758,17.75521989708392,17.54757497484648,17.556602455927663,361404400
2012-06-20,17.627023696899414,17.732651823485607,17.478360341464896,17.701353767445266,358943200
2012-06-21,17.384172439575195,17.701659603582247,17.377250350241283,17.617999877975684,326351200
2012-06-22,17.517480850219727,17.520188933851315,17.31645586467713,17.425394756546606,284471600
2012-06-25,17.176523208618164,17.448268586520527,17.164485494120026,17.37303367449291,304382400
2012-06-26,17.214441299438477,17.288470833247892,17.073000564072416,17.19337449536627,276536400
2012-06-27,17.28877830505371,17.356187926462056,17.211137425750472,17.303824650704353,202997200
2012-06-28,17.124759674072266,17.273723566587147,17.021238551965943,17.203605894177432,282836400
2012-06-29,17.57465934753418,17.57465934753418,17.281246117374323,17.394096865229248,421500800
2012-07-02,17.8310546875,17.859643048319434,17.56262013672732,17.596626271569818,400092000
2012-07-03,18.03839874267578,18.056154769484163,17.87559391287291,17.90207527182672,241712800
2012-07-05,18.355287551879883,18.487699188898997,18.045624195877863,18.07300878930371,484383200
2012-07-06,18.233110427856445,18.310150202524046,18.10370899972748,18.2695241166985,418930400
2012-07-09,18.474159240722656,18.474459781807617,18.17984433845257,18.215655335538628,379405600
2012-07-10,18.303226470947266,18.654116988037615,18.215953849666256,18.5969386511934,511957600
2012-07-11,18.189476013183594,18.28667775821037,17.972501403633412,18.24033335477796,469322000
2012-07-12,18.0230655670166,18.160592913605026,17.835883022987506,18.06339112886875,428041600
2012-07-13,18.205726623535156,18.272533539005014,18.056161612937093,18.14493856628399,311427200
2012-07-16,18.264102935791016,18.40584258203875,18.207225145507234,18.210235377245056,301260400
2012-07-17,18.265005111694336,18.402231813170882,18.15094899668817,18.380864472730863,293624800
2012-07-18,18.244544982910156,18.307139491351336,18.163291213344834,18.254475695613525,252700000
2012-07-19,18.487098693847656,18.51809460238582,18.23671906119953,18.395613673536662,436861600
2012-07-20,18.185564041137695,18.490712910270844,18.167507467090015,18.44828036305172,397471200
2012-07-23,18.171422958374023,18.233716945922254,17.686314155444265,17.887639773044988,487975600
2012-07-24,18.083852767944336,18.347472393482587,18.011325910526566,18.278256310684903,565132400
2012-07-25,17.302919387817383,17.478364691292803,17.153354371999658,17.28757250420294,877312800
2012-07-26,17.30021095275879,17.46632662051066,17.164187969369056,17.447066273928954,406632800
2012-07-27,17.60956573486328,17.62972930454236,17.201196394284917,17.304116422589455,403936400
2012-07-30,17.906599044799805,18.039311270487485,17.689622792556815,17.78291430408564,379142400
2012-07-31,18.379961013793945,18.408250440025185,18.13800943601972,18.15335631314062,462327600
2012-08-01,18.261096954345703,18.549695154421173,18.1464397240243,18.534949354836098,384501600
2012-08-02,18.290590286254883,18.377861320491803,18.063684954370185,18.141627963658923,332158400
2012-08-03,18.528635025024414,18.597248414464158,18.40404704719792,18.466341036111167,344920800
2012-08-06,18.734771728515625,18.804588874896947,18.51538957535747,18.576478172165878,302103200
2012-08-07,18.68541145324707,18.80849343680638,18.59904207888883,18.741384400786604,290446800
2012-08-08,18.6538143157959,18.7747909146532,18.57075570741115,18.639669601933782,244706000
2012-08-09,18.760202407836914,18.790425906225117,18.67164957514949,18.673160346550898,221642400
2012-08-10,18.78952407836914,18.791336681745843,18.698856785867388,18.699158617418092,194938800
2012-08-13,19.040359497070312,19.040359497070312,18.836355414734378,18.840587509613638,278832400
2012-08-14,19.09144401550293,19.300587397691753,19.046714851642488,19.096885052287483,340169200
2012-08-15,19.065448760986328,19.16125521460725,18.972363632243766,19.079654205977107,257342400
2012-08-16,19.231985092163086,19.244678157065326,19.055483053354635,19.07694214514956,254534000
2012-08-17,19.587703704833984,19.59012158476342,19.306632426361112,19.342597179757455,442761200
2012-08-20,20.102699279785156,20.102699279785156,19.641801041758324,19.645126029922693,613384800
2012-08-21,19.82797622680664,20.396770425061472,19.654799193179347,20.27406542887896,812719600
2012-08-22,20.215131759643555,20.21906041154333,19.587706359567658,19.778412226150376,565322800
2012-08-23,20.026538848876953,20.246257630539333,19.981808071028258,20.131713395674446,420128800
2012-08-24,20.04436683654785,20.233561877105277,19.812558686297578,19.932240496479572,437340400
2012-08-27,20.420948028564453,20.57780355498448,20.356270545551727,20.55120687496442,427008400
2012-08-28,20.394338607788086,20.433628326236587,20.269517648262255,20.399778027358025,267416800
2012-08-29,20.35415267944336,20.48108814005979,20.32785944732554,20.407949697643907,202806800
2012-08-30,20.064022064208984,20.296133779805544,20.03319489091057,20.26863159613982,302699600
2012-08-31,20.105419158935547,20.20696688083874,19.863937856301213,20.166166370391636,338321200
2012-09-04,20.39948844909668,20.40462604045889,20.083056078315757,20.121136880391976,367892000
2012-09-05,20.2562313079834,20.441194265113854,20.237190101591548,20.41762074478216,336375200
2012-09-06,20.43877601623535,20.499826671279646,20.273457931379138,20.345085599497278,391196400
2012-09-07,20.564802169799805,20.626456476314672,20.423661293866868,20.492567624026204,329666400
2012-09-10,20.029863357543945,20.65094050059658,20.01052031893748,20.565108994924355,487998000
2012-09-11,19.964881896972656,20.25229966346031,19.841269821784863,20.10148886427025,503983200
2012-09-12,20.242931365966797,20.246256354115282,19.826160242273144,20.154076706950196,712233200
2012-09-13,20.641571044921875,20.717732640264014,20.393441390143945,20.472020865150018,598360000
2012-09-14,20.892414093017578,21.064683931799653,20.789957683794587,20.8525207046981,600474000
2012-09-17,21.149309158325195,21.149912821053466,20.99305735599101,21.136312654881248,398031200
2012-09-18,21.213687896728516,21.226380957564707,21.04776454120476,21.152335412567215,373503200
2012-09-19,21.219430923461914,21.27655131172509,21.142967498296144,21.163821306438795,326874800
2012-09-20,21.116676330566406,21.157780291140938,20.963144176564597,21.130578333724674,336568400
2012-09-21,21.158687591552734,21.309196601322604,21.136624837879257,21.228804504445375,571589200
2012-09-24,20.877613067626953,21.008478808036315,20.642178050001068,20.758838341566815,639766400
2012-09-25,20.35626792907715,20.937755082197974,20.33994643412666,20.80114649372591,518789600
2012-09-26,20.10360336303711,20.33057573697069,19.98331628504004,20.21119576725866,576503200
2012-09-27,20.591402053833008,20.61709162324759,19.957630240003358,20.07670839931227,594090000
2012-09-28,20.161632537841797,20.58505361150048,20.151053911157344,20.51372777793534,535110800
2012-10-01,19.928607940673828,20.453276356128,19.8412640842235,20.284329894980935,543594800
2012-10-02,19.986644744873047,20.138967956369363,19.664469498957832,20.001755687801335,627992400
2012-10-03,20.293102264404297,20.30549510900916,20.026538278145722,20.093935467429482,424281200
2012-10-04,20.152572631835938,20.377732510892535,20.11479526607213,20.28706360491449,370725600
2012-10-05,19.723102569580078,20.128389621586866,19.683510994649875,20.10421243536323,594006000
2012-10-08,19.28728675842285,19.571079323694665,19.2250271657607,19.550527347095304,637994000
2012-10-09,19.2171688079834,19.357402588928583,18.845428717319653,19.301792975258266,838597200
2012-10-10,19.37009620666504,19.49310300346622,19.25192516893715,19.334735121959554,510356000
2012-10-11,18.982940673828125,19.56019727585842,18.982940673828125,19.539041638114288,546081200
2012-10-12,19.031599044799805,19.20296179937962,18.898317081690127,19.027065117650242,460014800
2012-10-15,19.18423080444336,19.195413096491933,18.854500069578556,19.11139418334289,432502000
2012-10-16,19.638479232788086,19.653893622161963,19.070592145316105,19.202666830059155,549771600
2012-10-17,19.481924057006836,19.729146632798145,19.463488125894468,19.6106737433175,389037600
2012-10-18,19.12015724182129,19.40485534276958,19.040368817498493,19.330206123897465,476624400
2012-10-19,18.431079864501953,19.093864743490894,18.424429886781347,19.07210543532306,744086000
2012-10-22,19.162166595458984,19.202967108871285,18.458881505478747,18.5090517071717,546730800
2012-10-23,18.537460327148438,19.158237259631218,18.487291741319858,19.07058992201898,707145600
2012-10-24,18.642324447631836,18.93609025799002,18.455245518990193,18.78165269230873,558527200
2012-10-25,18.422008514404297,18.798586028460143,18.30141958447606,18.738139033696154,656325600
2012-10-26,18.25457191467285,18.556800391486114,17.861676186072998,18.418681044648988,1018432800
2012-10-31,17.99224090576172,18.192920086526588,17.761943504544703,17.9789425668895,510003200
2012-11-01,18.029117584228516,18.22435578059995,17.957489893749223,18.07989145942078,361298000
2012-11-02,17.432506561279297,18.04149562907662,17.370550437856554,18.009459543686635,599373600
2012-11-05,17.668848037719727,17.76404918309625,17.456683225466698,17.635603013961287,529135600
2012-11-06,17.6153564453125,17.853814525124097,17.531942844748095,17.838401756460044,374917200
2012-11-07,16.941354751586914,17.44352254999811,16.873041680025484,17.42227027901105,793648800
2012-11-08,16.32654571533203,17.06978007878027,16.25185875119075,17.021201609637096,1056146000
2012-11-09,16.609209060668945,16.846630702988136,16.204194907797586,16.4076132360805,929913600
2012-11-12,16.480775833129883,16.835087270092696,16.35386703990814,16.824460326720796,515802000
2012-11-13,16.4829044342041,16.713039251253758,16.28434399990399,16.36176471718048,532949200
2012-11-14,16.300127029418945,16.621041544542976,16.27887476687856,16.56183777082381,477170400
2012-11-15,15.958270072937012,16.379678600113333,15.867188678395808,16.319868381673132,789910800
2012-11-16,16.020809173583984,16.091246316994127,15.354995674849922,15.945514184321842,1266893600
2012-11-19,17.176042556762695,17.229780459910554,16.3912149283559,16.416413792420258,823317600
2012-11-20,17.029701232910156,17.364886152555595,16.837517952212135,17.363671690941747,642754000
2012-11-21,17.053688049316406,17.22583353212462,16.898846618506244,17.13110876472149,373002000
2012-11-23,17.351224899291992,17.366406482510982,17.081014445347925,17.219763057719195,272826400
2012-11-26,17.898630142211914,17.91289885030776,17.418321106044292,17.48481166432682,630579600
2012-11-27,17.754413604736328,17.92564943216401,17.612324853107033,17.899234489360747,533330000
2012-11-28,17.698556900024414,17.78538849837232,17.374302041083272,17.52640975397947,520864400
2012-11-29,17.893463134765625,18.041927385136997,17.768681691214958,17.919574864263137,514698800
2012-11-30,17.76958656311035,17.8643129006979,17.690648218694605,17.815431250276788,391319600
2012-12-03,17.79722023010254,18.052252263023004,17.77627117604637,18.023713230481007,364280000
2012-12-04,17.48329734802246,17.6639441082713,17.37035562696141,17.6639441082713,557068400
2012-12-05,16.35811424255371,17.28290453662395,16.357506201245258,17.272582427371646,1044638000
2012-12-06,16.614665985107422,16.79895441093543,15.746040762826798,16.059062089225726,1177212400
2012-12-07,16.189926147460938,16.856346348720386,16.091253138566515,16.801697181161803,787040800
2012-12-10,16.08578109741211,16.34961594346977,15.835606915198417,15.939440931962846,630484400
2012-12-11,16.437055587768555,16.685104057875062,16.315004649800667,16.387870712018714,592345600
2012-12-12,16.364498138427734,16.637745556599604,16.281613147701893,16.63076199591538,487144000
2012-12-13,16.081836700439453,16.323206500242616,15.963732328926012,16.126163741014345,625259600
2012-12-14,15.477655410766602,15.730864989538091,15.349836970453874,15.628245412359957,1009579200
2012-12-17,15.752117156982422,15.787639754628893,15.217767006371243,15.451545197263634,757607200
2012-12-18,16.209653854370117,16.24001376945798,15.79522739329222,15.9394418542912,625685200
2012-12-19,15.979216575622559,16.203583904261027,15.954624132815264,16.13587888402885,449369200
2012-12-20,15.840164184570312,16.09732034645757,15.753635822879275,16.09124803849293,481689600
2012-12-21,15.767302513122559,15.77762462882265,15.491321308761016,15.55902634538889,596268400
2012-12-24,15.792800903320312,15.916672748565064,15.748473863877136,15.798266791460007,175753200
2012-12-26,15.575113296508789,15.771244791225627,15.518035222774097,15.757277672108797,302436400
2012-12-27,15.637657165527344,15.673786181816824,15.321903637291623,15.59150762501791,455120400
2012-12-28,15.471588134765625,15.620054092845855,15.426957870729995,15.49284203125896,354278400
2012-12-31,16.15712547302246,16.25519199973451,15.453665436300684,15.500116550820067,659492400
2013-01-02,16.669017791748047,16.85027257797746,16.444348831102403,16.814446763459195,560518000
2013-01-03,16.4586124420166,16.688444010486382,16.425215561592093,16.634098074612794,352965200
2013-01-04,16.000165939331055,16.353262965451975,15.96464334110333,16.302863617236145,594333600
2013-01-07,15.906047821044922,16.06999528332133,15.64190808100738,15.848361702034243,484156400
2013-01-08,15.948857307434082,16.14863222173378,15.825593487227787,16.067264901840694,458707200
2013-01-09,15.699591636657715,15.939745313970937,15.665889925218623,15.863539072165507,407604400
2013-01-10,15.894203186035156,16.052381501713008,15.651618998727985,16.047220446514835,601146000
2013-01-11,15.796749114990234,15.949159998203422,15.757886342254364,15.818001383108102,350506800
2013-01-14,15.233559608459473,15.408134063146417,15.135189807250665,15.261793823341272,734207600
2013-01-15,14.752938270568848,15.149754167855995,14.67582079052605,15.128805116276908,876772400
2013-01-16,15.365323066711426,15.467033033106462,14.952720587616298,15.017691866047764,690804800
2013-01-17,15.261789321899414,15.506802500787964,15.242056346894294,15.49344342263947,453678400
2013-01-18,15.180426597595215,15.247826800153527,15.071126649215376,15.135491507778566,472922800
2013-01-22,15.325244903564453,15.419666461567981,15.078107626972454,15.318869385111515,461546400
2013-01-23,15.605775833129883,15.635529327376764,15.325241729199414,15.44789909046883,861509600
2013-01-24,13.677560806274414,14.139956087473134,13.669969205655242,13.965988122152284,1460852400
2013-01-25,13.355127334594727,13.851526712094959,13.20696627602159,13.713689386886546,1208026400
2013-01-28,13.657215118408203,13.759834662239552,13.23307465933171,13.29288566002818,785517600
2013-01-29,13.913461685180664,13.972059042621554,13.726742703098619,13.920445243621625,571158000
2013-01-30,13.869744300842285,14.044926730566216,13.79900394260795,13.87490535705068,417155200
2013-01-31,13.829060554504395,13.944127947643446,13.813577385985882,13.874298841410512,319334400
2013-02-01,13.772287368774414,13.950201952028413,13.61228650073641,13.938968586802453,539484400
2013-02-04,13.429208755493164,13.842723190738925,13.419493062949027,13.781090482245064,477117200
2013-02-05,13.900411605834961,13.958097729144223,13.426174824396215,13.481735234248513,573347600
2013-02-06,13.88553524017334,14.163335675706003,13.74071269699343,13.858817080511477,593706400
2013-02-07,14.298407554626465,14.352763630981825,13.867823732396198,14.146634899530124,704580800
2013-02-08,14.504837036132812,14.621796574117125,14.299316711261179,14.474910137687408,633158400
2013-02-11,14.656001091003418,14.808996886839022,14.45201050197525,14.551256924673867,517490400
2013-02-12,14.288633346557617,14.73082092331129,14.283747187860179,14.643176674846549,609053200
2013-02-13,14.261453628540039,14.463919332283862,14.145715605503211,14.26756132654011,475207600
2013-02-14,14.24862289428711,14.402838541006371,14.170141043258392,14.185409467042334,355275200
2013-02-15,14.052268028259277,14.35764635591706,14.044938791829692,14.317640532682143,391745200
2013-02-19,14.047079086303711,14.13075374287127,13.859578444736268,14.080977221741218,435783600
2013-02-20,13.706886291503906,13.976839991844482,13.705358143990122,13.976839991844482,476302400
2013-02-21,13.621687889099121,13.716661379282257,13.522745617991426,13.619855579516733,447182400
2013-02-22,13.766742706298828,13.790866892330566,13.63817850625996,13.719104288641509,330654800
2013-02-25,13.52213191986084,13.898357080032104,13.515107660682874,13.85957442777949,372579200
2013-02-26,13.710552215576172,13.789034095684238,13.365169642950649,13.553281847291792,501499600
2013-02-27,13.576184272766113,13.816516868594753,13.456476663748743,13.694059572536467,587350400
2013-02-28,13.479381561279297,13.676960295779962,13.479381561279297,13.560306523048405,322515200
2013-03-01,13.145602226257324,13.381048664554761,13.130638775100865,13.375550921356023,552448400
2013-03-04,12.827399253845215,13.07628182533326,12.795334247862275,13.064066429635572,582755600
2013-03-05,13.166059494018555,13.289737492804884,12.84877241085874,12.871065095130547,638433600
2013-03-06,12.9987154006958,13.291573390097648,12.961153467495144,13.268974908566054,460250000
2013-03-07,13.14896011352539,13.192629739823953,12.858240256758108,12.96329019995293,468473600
2013-03-08,13.183773040771484,13.297067966159819,13.088800390952839,13.125140780412238,391482000
2013-03-11,13.371583938598633,13.406397821162951,12.982837478824852,13.123617079691185,474236000
2013-03-12,13.0833101272583,13.402430527033136,13.057047832205487,13.302266691467642,465911600
2013-03-13,13.080862045288086,13.268669267089654,12.98955481752937,13.083916709625457,405549200
2013-03-14,13.20759391784668,13.272943833714162,13.144990427193093,13.217670395390659,303875600
2013-03-15,13.548396110534668,13.56580264147777,13.352648066269143,13.373414238713492,643960800
2013-03-18,13.916681289672852,13.969815810782087,13.473272243211815,13.480906457248413,606197200
2013-03-19,13.879120826721191,14.07700533936973,13.696198134808943,14.032113353585219,526775200
2013-03-20,13.805523872375488,13.975009634209151,13.729485072508927,13.968596959168929,308660800
